date,tournament,team,scored_goals,matches,conceded_goals,continent
2006,Friendly,Estonia,4.0,4.0,4.0,Europe
2006,Other,Estonia,0.0,3.0,4.0,Europe
2006,Friendly,Eswatini,6.0,7.0,17.0,Africa
2006,Other,Eswatini,2.0,4.0,3.0,Africa
2006,Friendly,Ethiopia,5.0,4.0,0.0,Africa
2006,Other,Ethiopia,7.0,6.0,4.0,Africa
2006,Other,Faroe Islands,0.0,4.0,18.0,Europe
2006,Friendly,Finland,2.0,5.0,6.0,Europe
2006,Other,Finland,9.0,7.0,4.0,Europe
2006,FIFA World Cup,France,9.0,7.0,3.0,Europe
2006,Friendly,France,10.0,6.0,4.0,Europe
2006,Other,France,11.0,4.0,2.0,Europe
2006,Other,Gabon,4.0,2.0,5.0,Africa
2006,Other,Gambia,2.0,2.0,1.0,Africa
2006,Friendly,Georgia,3.0,5.0,6.0,Asia
2006,Other,Georgia,11.0,5.0,9.0,Asia
2006,FIFA World Cup,Germany,14.0,7.0,6.0,Europe
2006,Friendly,Germany,22.0,7.0,7.0,Europe
2006,Other,Germany,19.0,4.0,2.0,Europe
2006,African Cup of Nations,Ghana,2.0,3.0,3.0,Africa
2006,FIFA World Cup,Ghana,4.0,4.0,6.0,Africa
2006,Friendly,Ghana,15.0,10.0,9.0,Africa
2006,Friendly,Greece,2.0,5.0,8.0,Europe
2006,Other,Greece,9.0,5.0,0.0,Europe
2006,Other,Greenland,0.0,1.0,1.0,Americas
2006,Other,Grenada,1.0,3.0,3.0,Americas
2006,Friendly,Guadeloupe,2.0,1.0,1.0,Americas
2006,Other,Guadeloupe,13.0,5.0,4.0,Americas
2006,Friendly,Guatemala,6.0,6.0,14.0,Americas
2006,African Cup of Nations,Guinea,9.0,4.0,4.0,Africa
2006,Friendly,Guinea,2.0,2.0,1.0,Africa
2006,Other,Guinea,0.0,2.0,1.0,Africa
2006,Friendly,Guyana,11.0,4.0,4.0,Americas
2006,Other,Guyana,24.0,6.0,2.0,Americas
2006,Friendly,Haiti,6.0,5.0,4.0,Americas
2006,Other,Haiti,9.0,5.0,7.0,Americas
2006,Friendly,Honduras,8.0,6.0,4.0,Americas
2006,Friendly,Hong Kong,4.0,4.0,5.0,Asia
2006,Other,Hong Kong,5.0,7.0,11.0,Asia
2006,Friendly,Hungary,6.0,4.0,4.0,Europe
2006,Other,Hungary,5.0,4.0,8.0,Europe
2006,Friendly,Iceland,0.0,2.0,2.0,Europe
2006,Other,Iceland,4.0,4.0,8.0,Europe
2006,Other,India,2.0,6.0,24.0,Asia
2006,Other,Indonesia,2.0,3.0,3.0,Asia
2006,FIFA World Cup,Iran,2.0,3.0,6.0,Asia
2006,Friendly,Iran,13.0,6.0,6.0,Asia
2006,Other,Iran,8.0,4.0,2.0,Asia
2006,Other,Iraq,12.0,6.0,8.0,Asia
2006,Friendly,Israel,1.0,2.0,3.0,Asia
2006,Other,Israel,9.0,4.0,6.0,Asia
2006,FIFA World Cup,Italy,12.0,7.0,2.0,Europe
2006,Friendly,Italy,6.0,5.0,5.0,Europe
2006,Other,Italy,7.0,4.0,5.0,Europe
2006,FIFA World Cup,Ivory Coast,5.0,3.0,6.0,Africa
2006,Friendly,Ivory Coast,10.0,7.0,6.0,Africa
2006,Other,Ivory Coast,5.0,1.0,0.0,Africa
2006,Friendly,Jamaica,5.0,6.0,14.0,Americas
2006,Other,Jamaica,6.0,2.0,0.0,Americas
2006,FIFA World Cup,Japan,2.0,3.0,7.0,Asia
2006,Friendly,Japan,12.0,8.0,8.0,Asia
2006,Other,Japan,16.0,8.0,4.0,Asia
2006,Friendly,Jersey,3.0,1.0,2.0,Europe
2006,Friendly,Jordan,11.0,11.0,8.0,Asia
2006,Other,Jordan,10.0,6.0,5.0,Asia
2006,Friendly,Kazakhstan,5.0,4.0,3.0,Asia
2006,Other,Kazakhstan,4.0,10.0,13.0,Asia
2006,Other,Kenya,2.0,2.0,5.0,Africa
2006,Friendly,Kuwait,13.0,3.0,1.0,Asia
2006,Other,Kuwait,4.0,5.0,5.0,Asia
2006,Other,Kyrgyzstan,5.0,6.0,3.0,Asia
2006,Other,Latvia,4.0,3.0,2.0,Europe
2006,Other,Lebanon,5.0,4.0,1.0,Asia
2006,Friendly,Lesotho,8.0,5.0,6.0,Africa
2006,Other,Lesotho,1.0,4.0,7.0,Africa
2006,Other,Liberia,4.0,2.0,4.0,Africa
2006,African Cup of Nations,Libya,1.0,3.0,5.0,Africa
2006,Friendly,Libya,9.0,11.0,16.0,Africa
2006,Other,Libya,1.0,2.0,2.0,Africa
2006,Friendly,Liechtenstein,2.0,5.0,13.0,Europe
2006,Other,Liechtenstein,1.0,3.0,11.0,Europe
2006,Other,Lithuania,3.0,3.0,3.0,Europe
2006,Friendly,Luxembourg,0.0,7.0,16.0,Europe
2006,Other,Luxembourg,0.0,3.0,4.0,Europe
2006,Friendly,Macao,0.0,2.0,1.0,Asia
2006,Other,Macao,2.0,3.0,8.0,Asia
2006,Other,Madagascar,0.0,3.0,8.0,Africa
2006,Friendly,Malawi,5.0,4.0,3.0,Africa
2006,Other,Malawi,8.0,7.0,9.0,Africa
2006,Friendly,Malaysia,1.0,4.0,3.0,Asia
2006,Other,Malaysia,2.0,2.0,3.0,Asia
2006,Friendly,Mali,3.0,3.0,0.0,Africa
2006,Other,Mali,1.0,2.0,0.0,Africa
2006,Friendly,Malta,1.0,3.0,8.0,Europe
2006,Other,Malta,4.0,4.0,10.0,Europe
2006,Friendly,Martinique,4.0,3.0,4.0,Americas
2006,Other,Martinique,6.0,5.0,4.0,Americas
2006,Friendly,Mauritius,2.0,2.0,4.0,Africa
2006,Other,Mauritius,2.0,4.0,7.0,Africa
2006,FIFA World Cup,Mexico,5.0,4.0,5.0,Americas
2006,Friendly,Mexico,9.0,8.0,7.0,Americas
2006,Friendly,Moldova,3.0,2.0,2.0,Europe
2006,Other,Moldova,2.0,4.0,10.0,Europe
2006,African Cup of Nations,Morocco,0.0,3.0,1.0,Africa
2006,Friendly,Morocco,14.0,8.0,5.0,Africa
2006,Friendly,Mozambique,5.0,2.0,2.0,Africa
2006,Other,Mozambique,0.0,4.0,2.0,Africa
2006,Other,Myanmar,4.0,3.0,2.0,Asia
2006,Friendly,Namibia,2.0,2.0,4.0,Africa
2006,Other,Namibia,7.0,4.0,6.0,Africa
2006,Other,Nepal,4.0,3.0,2.0,Asia
2006,FIFA World Cup,Netherlands,3.0,4.0,2.0,Europe
2006,Friendly,Netherlands,10.0,6.0,3.0,Europe
2006,Other,Netherlands,7.0,4.0,2.0,Europe
2006,Friendly,New Zealand,8.0,8.0,14.0,Oceania
2006,Other,Niger,0.0,2.0,2.0,Africa
2006,African Cup of Nations,Nigeria,7.0,6.0,3.0,Africa
2006,Other,Nigeria,3.0,2.0,0.0,Africa
2006,Friendly,North Macedonia,3.0,3.0,2.0,Europe
2006,Other,North Macedonia,4.0,5.0,3.0,Europe
2006,Friendly,Northern Ireland,3.0,4.0,4.0,Europe
2006,Other,Northern Ireland,4.0,4.0,5.0,Europe
2006,Friendly,Norway,6.0,7.0,13.0,Europe
2006,Other,Norway,6.0,3.0,2.0,Europe
2006,Friendly,Oman,6.0,4.0,1.0,Asia
2006,Other,Oman,14.0,6.0,6.0,Asia
2006,Friendly,Pakistan,0.0,1.0,3.0,Asia
2006,Other,Pakistan,7.0,9.0,26.0,Asia
2006,Other,Palestine,19.0,9.0,11.0,Asia
2006,Friendly,Panama,7.0,6.0,5.0,Americas
2006,FIFA World Cup,Paraguay,2.0,3.0,2.0,Americas
2006,Friendly,Peru,5.0,5.0,6.0,Americas
2006,Other,Peru,2.0,2.0,4.0,Americas
2006,Other,Philippines,3.0,3.0,3.0,Asia
2006,FIFA World Cup,Poland,2.0,3.0,4.0,Europe
2006,Friendly,Poland,13.0,8.0,9.0,Europe
2006,Other,Poland,6.0,5.0,5.0,Europe
2006,FIFA World Cup,Portugal,7.0,7.0,5.0,Europe
2006,Friendly,Portugal,12.0,4.0,5.0,Europe
2006,Other,Portugal,8.0,4.0,3.0,Europe
2006,Friendly,Qatar,4.0,2.0,0.0,Asia
2006,Other,Qatar,14.0,6.0,4.0,Asia
2006,Friendly,Republic of Ireland,3.0,3.0,5.0,Europe
2006,Other,Republic of Ireland,8.0,4.0,7.0,Europe
2006,Friendly,Romania,5.0,5.0,2.0,Europe
2006,Other,Romania,11.0,5.0,3.0,Europe
2006,Friendly,Russia,1.0,3.0,1.0,Europe
2006,Other,Russia,5.0,4.0,1.0,Europe
2006,Friendly,Rwanda,1.0,2.0,2.0,Africa
2006,Other,Rwanda,7.0,8.0,9.0,Africa
2006,Friendly,Réunion,3.0,1.0,1.0,Africa
2006,Other,Saint Lucia,1.0,3.0,19.0,Americas
2006,Friendly,Saint Vincent and the Grenadines,4.0,3.0,4.0,Americas
2006,Other,Saint Vincent and the Grenadines,8.0,1.0,0.0,Americas
2006,Friendly,San Marino,0.0,1.0,3.0,Europe
2006,Other,San Marino,0.0,3.0,25.0,Europe
2006,FIFA World Cup,Saudi Arabia,2.0,3.0,7.0,Asia
2006,Friendly,Saudi Arabia,14.0,15.0,19.0,Asia
2006,Other,Saudi Arabia,21.0,6.0,4.0,Asia
2006,Friendly,Scotland,1.0,1.0,3.0,Europe
2006,Other,Scotland,14.0,6.0,4.0,Europe
2006,African Cup of Nations,Senegal,7.0,6.0,8.0,Africa
2006,Friendly,Senegal,4.0,4.0,2.0,Africa
2006,Other,Senegal,2.0,2.0,1.0,Africa
2006,FIFA World Cup,Serbia,2.0,3.0,10.0,Europe
2006,Friendly,Serbia,6.0,4.0,3.0,Europe
2006,Other,Serbia,6.0,4.0,1.0,Europe
2006,Friendly,Seychelles,4.0,2.0,2.0,Africa
2006,Other,Seychelles,3.0,4.0,7.0,Africa
2006,Other,Sierra Leone,0.0,2.0,2.0,Africa
2006,Friendly,Singapore,4.0,6.0,5.0,Asia
2006,Other,Singapore,6.0,8.0,11.0,Asia
2006,Friendly,Slovakia,11.0,5.0,4.0,Europe
2006,Other,Slovakia,12.0,4.0,9.0,Europe
2006,Friendly,Slovenia,4.0,3.0,5.0,Europe
2006,Other,Slovenia,5.0,5.0,9.0,Europe
2006,Other,Somalia,3.0,6.0,26.0,Africa
2006,African Cup of Nations,South Africa,0.0,3.0,5.0,Africa
2006,Other,South Africa,2.0,4.0,0.0,Africa
2006,FIFA World Cup,South Korea,3.0,3.0,4.0,Asia
2006,Friendly,South Korea,9.0,11.0,10.0,Asia
2006,Other,South Korea,14.0,6.0,5.0,Asia
2006,FIFA World Cup,Spain,9.0,4.0,4.0,Europe
2006,Friendly,Spain,9.0,7.0,5.0,Europe
2006,Other,Spain,6.0,3.0,5.0,Europe
2006,Other,Sri Lanka,6.0,5.0,6.0,Asia
2006,Other,Sudan,18.0,11.0,6.0,Africa
2006,Other,Suriname,4.0,6.0,10.0,Americas
2006,FIFA World Cup,Sweden,3.0,4.0,4.0,Europe
2006,Friendly,Sweden,2.0,7.0,9.0,Europe
2006,Other,Sweden,8.0,4.0,2.0,Europe
2006,FIFA World Cup,Switzerland,4.0,4.0,0.0,Europe
2006,Friendly,Switzerland,17.0,9.0,8.0,Europe
2006,Friendly,Syria,10.0,9.0,16.0,Asia
2006,Other,Syria,6.0,4.0,4.0,Asia
2006,Other,Tajikistan,18.0,6.0,2.0,Asia
2006,Friendly,Tanzania,7.0,6.0,4.0,Africa
2006,Other,Tanzania,10.0,6.0,5.0,Africa
2006,Friendly,Thailand,9.0,3.0,3.0,Asia
2006,Other,Thailand,9.0,4.0,4.0,Asia
2006,African Cup of Nations,Togo,2.0,3.0,7.0,Africa
2006,FIFA World Cup,Togo,1.0,3.0,6.0,Africa
2006,Friendly,Togo,3.0,7.0,5.0,Africa
2006,Other,Togo,2.0,2.0,2.0,Africa
2006,FIFA World Cup,Trinidad and Tobago,0.0,3.0,4.0,Americas
2006,Friendly,Trinidad and Tobago,8.0,8.0,16.0,Americas
2006,African Cup of Nations,Tunisia,7.0,4.0,5.0,Africa
2006,FIFA World Cup,Tunisia,3.0,3.0,6.0,Africa
2006,Friendly,Tunisia,8.0,7.0,2.0,Africa
2006,Other,Tunisia,1.0,2.0,0.0,Africa
2006,Friendly,Turkey,14.0,10.0,12.0,Asia
2006,Other,Turkey,8.0,3.0,0.0,Asia
2006,Other,Turks and Caicos Islands,4.0,3.0,9.0,Americas
2006,Friendly,Uganda,3.0,4.0,4.0,Africa
2006,Other,Uganda,10.0,8.0,3.0,Africa
2006,FIFA World Cup,Ukraine,5.0,5.0,7.0,Europe
2006,Friendly,Ukraine,16.0,6.0,0.0,Europe
2006,Other,Ukraine,5.0,3.0,4.0,Europe
2006,Friendly,United Arab Emirates,6.0,6.0,10.0,Asia
2006,Other,United Arab Emirates,11.0,6.0,6.0,Asia
2006,FIFA World Cup,United States,2.0,3.0,6.0,Americas
2006,Friendly,United States,18.0,10.0,8.0,Americas
